"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 04- 21","57,800","57,800","58,200","57,200","748.50K","-0.17%"
"2023- 04- 20","57,900","58,500","58,700","57,800","0.06K","-1.19%"
"2023- 04- 19","58,600","58,900","59,100","58,500","0.39K","-0.68%"
"2023- 04- 18","59,000","60,200","60,800","58,900","1.73M","-1.83%"
"2023- 04- 17","60,100","60,200","60,700","59,600","1.44M","-0.66%"
"2023- 04- 16","60,500","60,500","60,500","60,500","","0.00%"
"2023- 04- 14","60,500","60,100","61,000","59,400","2.45M","1.68%"
"2023- 04- 13","59,500","58,500","59,600","58,400","0.21K","1.36%"
"2023- 04- 12","58,700","59,200","59,300","58,500","1.48M","-1.01%"
"2023- 04- 11","59,300","58,100","60,000","57,500","2.17M","2.07%"
"2023- 04- 10","58,100","58,200","58,400","57,200","1.17K","-0.85%"
"2023- 04- 09","58,600","58,600","58,600","58,600","","0.00%"
"2023- 04- 07","58,600","58,600","59,200","58,100","1.64M","0.00%"
"2023- 04- 06","58,600","60,100","60,100","58,500","2.64M","-3.14%"
"2023- 04- 05","60,500","60,500","61,200","60,200","1.22M","-0.33%"
"2023- 04- 04","60,700","60,300","60,800","59,800","0.06K","0.83%"
"2023- 04- 03","60,200","61,400","61,600","59,900","1.67M","-1.47%"
"2023- 04- 02","61,100","61,100","61,100","61,100","","0.00%"
"2023- 03- 31","61,100","60,600","61,200","60,000","1.73M","1.66%"
"2023- 03- 30","60,100","60,800","60,900","59,900","0.19K","-0.50%"
"2023- 03- 29","60,400","60,800","61,400","60,100","0.19K","-0.49%"
"2023- 03- 28","60,700","60,600","60,900","59,900","0.56K","0.00%"
"2023- 03- 27","60,700","61,500","61,700","59,800","1.54K","-1.14%"
"2023- 03- 26","61,400","61,400","61,400","61,400","","0.00%"
"2023- 03- 24","61,400","61,600","61,900","60,900","1.31M","-0.32%"
"2023- 03- 23","61,600","61,800","62,000","60,800","1.67M","-1.75%"
"2023- 03- 22","62,700","61,800","62,900","61,400","0.17K","2.96%"
"2023- 03- 21","60,900","61,500","61,700","60,500","0.05K","-0.16%"
"2023- 03- 20","61,000","60,300","62,000","60,300","0.59K","1.33%"
"2023- 03- 19","60,200","60,200","60,200","60,200","","0.00%"
"2023- 03- 17","60,200","60,600","61,200","59,800","1.64M","0.50%"
"2023- 03- 16","59,900","58,600","60,300","58,100","0.00K","1.01%"
"2023- 03- 15","59,300","60,400","60,400","58,800","1.08K","-0.17%"
"2023- 03- 14","59,400","60,600","61,100","59,200","2.16M","-2.30%"
"2023- 03- 13","60,800","60,500","62,300","58,800","2.10K","4.65%"
"2023- 03- 12","58,100","58,100","58,100","58,100","","0.00%"
"2023- 03- 10","58,100","57,900","58,400","57,500","1.99M","-1.53%"
"2023- 03- 09","59,000","59,800","60,600","58,900","0.96K","-0.17%"
"2023- 03- 08","59,100","61,200","61,200","59,000","2.91M","-3.90%"
"2023- 03- 07","61,500","63,000","63,100","61,400","2.31M","-3.30%"
"2023- 03- 06","63,600","61,200","63,800","61,100","2.76M","4.26%"
"2023- 03- 05","61,000","61,000","61,000","61,000","","0.00%"
"2023- 03- 03","61,000","61,600","62,200","60,900","1.24M","-0.33%"
"2023- 03- 02","61,200","62,200","62,400","60,800","0.05K","-1.92%"
"2023- 03- 01","62,400","62,400","62,400","62,400","","0.00%"
"2023- 02- 28","62,400","62,000","63,400","61,900","1.80M","0.81%"
"2023- 02- 27","61,900","61,400","62,200","61,000","1.40M","0.16%"
"2023- 02- 26","61,800","61,800","61,800","61,800","","0.00%"
"2023- 02- 24","61,800","62,500","62,900","61,600","1.33M","-1.12%"
"2023- 02- 23","62,500","62,600","63,200","62,200","1.21M","0.48%"
"2023- 02- 22","62,200","61,900","63,000","61,500","1.89M","-1.43%"
"2023- 02- 21","63,100","64,500","64,700","63,000","1.63M","-1.71%"
"2023- 02- 20","64,200","63,400","64,500","62,800","1.42M","1.42%"
"2023- 02- 19","63,300","63,300","63,300","63,300","","0.00%"
"2023- 02- 17","63,300","63,000","64,400","62,400","1.57M","-1.40%"
"2023- 02- 16","64,200","64,400","65,200","63,500","2.53M","0.94%"
"2023- 02- 15","63,600","64,600","64,700","62,600","2.97M","-2.15%"
"2023- 02- 14","65,000","65,400","66,400","64,800","1.19K","1.09%"
"2023- 02- 13","64,300","66,700","66,800","64,200","4.27M","-4.88%"
"2023- 02- 12","67,600","67,600","67,600","67,600","","0.00%"
"2023- 02- 10","67,600","69,200","70,200","66,300","5.34M","-4.65%"
"2023- 02- 09","70,900","67,900","71,300","67,100","3.58M","2.60%"
"2023- 02- 08","69,100","68,500","69,900","68,200","3.10M","1.62%"
"2023- 02- 07","68,000","65,300","68,800","64,900","2.98M","4.29%"
"2023- 02- 06","65,200","66,500","67,100","65,200","2.27M","-2.98%"
"2023- 02- 05","67,200","67,200","67,200","67,200","","0.00%"
"2023- 02- 03","67,200","64,900","67,500","64,500","5.00M","4.19%"
"2023- 02- 02","64,500","64,400","65,200","63,700","2.91M","3.70%"
"2023- 02- 01","62,200","62,000","62,900","61,400","0.01K","1.30%"
"2023- 01- 31","61,400","62,900","63,400","61,200","0.09K","-3.31%"
"2023- 01- 30","63,500","64,800","65,400","63,200","1.78M","-1.85%"
"2023- 01- 29","64,700","64,700","64,700","64,700","","0.00%"
"2023- 01- 27","64,700","64,000","65,500","63,400","2.58M","1.57%"
